951	332
951	338
951	341
951	347
951	348
951	349
951	352
951	353
951	357
951	358
951	367
951	372
951	381
951	382
951	388
951	394
951	396
951	409
951	413
951	424
951	425
951	427
951	430
951	431
951	434
951	440
951	441
951	442
951	443
951	446
951	448
951	450
951	452
951	453
951	454
951	459
951	475
951	482
951	483
951	484
951	486
951	487
951	488
951	490
951	498
951	499
951	501
951	503
951	504
951	506
951	508
951	520
951	522
951	524
951	525
951	526
951	528
951	541
951	546
951	552
951	561
951	571
951	572
951	579
951	590
951	591
951	596
951	600
951	606
951	610
951	612
951	617
951	618
951	619
951	621
951	622
951	629
951	631
951	632
951	635
951	640
951	642
951	643
951	644
951	646
951	675
951	684
951	704
951	708
951	711
951	712
951	713
951	716
951	722
951	725
951	729
951	730
951	734
951	738
951	740
951	741
951	742
951	746
951	751
951	752
951	761
951	762
951	770
951	771
951	772
951	778
951	779
951	785
951	791
951	792
951	802
951	803
951	807
951	808
951	812
951	816
951	821
951	828
951	829
951	830
951	839
951	840
951	841
951	842
951	843
951	858
951	861
951	880
951	882
951	885
951	887
951	892
951	894
951	895
951	896
951	900
951	904
951	912
951	919
951	920
951	928
951	933
951	953
951	954
951	955
951	962
951	963
951	971
951	978
951	980
951	986
951	998
952	72
952	474
952	523
952	594
952	602
952	889
952	894
953	506
953	680
953	894
953	951
954	894
955	506
955	680
955	894
955	951
956	11
956	144
956	338
956	506
956	600
956	680
956	772
956	803
956	880
956	894
956	951
957	11
957	144
957	240
957	338
957	439
957	500
957	506
957	516
957	529
957	568
957	574
957	600
957	601
957	623
957	680
957	772
957	803
957	880
957	894
957	951
957	956
961	53
961	147
961	208
961	262
961	465
961	862
961	915
961	960
962	506
962	680
962	894
962	951
963	138
963	680
963	894
964	138
964	680
964	894
966	894
968	268
968	935
969	226
969	287
969	346
969	492
969	560
969	573
969	668
969	726
969	765
969	894
969	948
969	950
970	690
971	506
971	680
971	894
971	951
972	398
972	894
973	380
973	468
973	478
973	748
973	950
976	851
976	935
978	506
978	680
978	894
978	951
982	894
983	894
984	143
984	167
984	331
984	373
984	418
984	630
984	683
984	719
984	732
984	826
984	833
984	869
984	875
984	894
985	268
986	506
986	680
986	894
986	951
988	894
989	21
989	46
989	56
989	57
989	58
989	85
989	95
989	136
989	161
989	169
989	191
989	207
989	237
989	253
989	268
989	273
989	291
989	305
989	317
989	333
989	360
989	370
989	380
989	386
989	402
989	422
989	460
989	461
989	464
989	468
989	469
989	470
989	472
989	478
989	489
989	510
989	511
989	519
989	521
989	536
989	539
989	549
989	563
989	565
989	575
989	586
989	627
989	628
989	647
989	657
989	668
989	685
989	687
989	690
989	720
989	728
989	758
989	765
989	782
989	784
989	806
989	810
989	823
989	827
989	849
989	874
989	879
989	883
989	888
989	891
989	894
989	902
989	946
989	948
989	950
989	972
989	975
992	894
992	991
994	636
995	894
996	575
997	50
998	506
998	680
998	894
998	951
999	472
999	510
999	681
999	690
999	806
999	854
999	891
999	894
